identifier,measure,subject,period.start,period.end,measureScore.rate,measureScore.denominator,measureScore.range
0b899ca0-d68d-4547-8799-a1bcabc535b3,Transfer-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,0.56,1668,0
16a35a68-ff37-408f-82ba-df5c9dd93a83,Transfer-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,0.61,4391,0
f35e869b-38ee-4070-bbd1-6cdd77edb0f0,Transfer-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,0.53,1779,0
c198ac59-7b88-401b-aedb-371811653455,Transfer-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,0.51,1037,0
deceb127-f047-4638-8479-012666f8d2f8,Transfer-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,0.53,2979,0
270551bb-245e-48ca-9b62-5799ef480db1,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,0.72,3804,0
42cbea47-4f42-498b-a940-70f87004814e,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,0.98,497,0
32b7f8e2-75a2-4c57-a19e-6eadac95e93c,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.98,2735,0
35131157-2f7b-4f46-80eb-1770cb444719,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,0.83,4755,0
c6f2921b-778a-4680-aacd-e067449dc5c5,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,1.0,4796,0
2a533165-550d-4e8d-ad51-da6533bfbea9,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.9,1639,0
ba876c47-84f8-4fad-a015-682dd31f5114,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,1.0,1759,0
172fb8bf-48be-49a9-9085-2945e7ce8cc9,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,0.88,721,0
02f68093-e15a-4d67-aee9-f9f977c0a1ff,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,0.93,3995,0
300175bd-831b-49bb-8a65-0860668a4f84,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,0.69,1216,0
5cd410dc-4259-4b83-855d-8d8bde172998,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,1.0,460,0
9e9ac5ad-2590-44e5-baec-cc70bb0e88ec,Hand-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,0.77,615,0
995a6acf-313d-4808-ad8a-15958a4cba16,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,1.0,159,0
0d86a24f-0eee-4b64-973b-66c7ccbc1bc5,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,0.84,2465,0
5b96a011-13db-4091-8a8d-ede63490c569,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.94,4410,0
e792e640-33c2-4f96-85c9-708932196816,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,0.96,2862,0
d793403c-1c3b-419e-8798-af8c6f29aa5f,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,1.0,4165,0
0fb9bd13-7178-4c79-b105-344904ba4523,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.83,1832,0
9bb872a7-8005-49c7-aefa-e65304044540,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,0.98,889,0
44965a89-f6e7-4ca9-a91c-c1928486884a,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,0.84,4360,0
c6ab71e8-2899-4de3-8c53-e234bdbf96b1,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,1.0,3077,0
1bfaea35-7dd2-462c-a2d6-5509715ca4da,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,1.0,4057,0
b2403155-0d09-41e0-b97f-84e9f0098146,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,0.97,3386,0
d6289610-49d4-44bb-b004-c6f2e75b0c82,Provider-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,1.0,4708,0
280a72f4-f649-4a9a-8e56-0cf4cf625a86,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,1.0,3006,0
c3612d7d-7781-4a17-91cb-cb5f7877c72f,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,1.0,2870,0
bb5b7fa6-53e4-40bb-8eef-53074229e20c,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.96,3564,0
e2e9478d-bd3c-4d0e-92fb-c241243ef024,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,1.0,2715,0
3370d890-387e-4c58-a584-98ca7e7b7321,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,0.8,740,0
10ae34dd-cb3f-4cd5-a531-017eefc0ab0d,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.81,3007,0
688c592f-1d01-492b-9554-ba0a6c95c3d3,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,0.87,3426,0
2b827504-13da-452b-89fb-eb95c1523148,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,0.87,3325,0
a6a91e58-9a23-4514-a3a7-b40141878a63,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,1.0,4842,0
10341c1a-2cdf-48fb-bc44-bbf2b63ea251,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,0.91,761,0
f3a2c098-0c38-4aa6-a621-fa0cd68df104,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,0.9,1092,0
95682015-ee26-4923-a637-7afea06aebd8,Care-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,1.0,512,0
7fe195c2-83b2-4cab-abfe-85ca001b4f77,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,0.87,4762,0
63ddd369-48c9-4bda-9bce-ba0f4ff222ce,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,0.81,3681,0
914d36f3-781e-4fd9-ad14-d21fb1a411c9,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.83,1627,0
f8d2b851-76bb-4717-85bb-0bc8008f377d,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,0.69,3987,0
cee1fe78-ae24-4cbe-a925-98fa040547e2,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,0.61,3872,0
0c7563d0-a096-4684-b0cf-f3020e856131,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.76,2700,0
79c482f0-4107-416d-8d6e-b31f4cd650e4,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,0.99,2365,0
f34854e2-efde-4cd7-81b2-9c9ac1c64cea,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,0.82,3953,0
cc32357d-9c46-49b9-8748-58cee4168e58,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,0.86,922,0
675da714-5d15-4c4a-9ae7-0fa96a84ec12,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,0.68,707,0
0e97712d-ddc2-436b-a2cf-a4ce4ef82685,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,0.68,1198,0
b2282785-dbc0-419f-ace4-b97d0f6bba62,Clean-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,0.94,586,0
38966a70-db5b-4307-bd54-901f9aa17b9c,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,0.74,2594,0
36717c69-5eda-49ed-8b66-3960875a0222,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,0.59,2799,0
a37d1b94-7402-4067-b1af-1d0eaf33e18e,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.58,4533,0
9afdd4cd-7208-4ae9-a45b-552e6d740dde,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,0.74,4173,0
5690e312-fd48-4284-b2b5-5c89b76bfcb7,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,0.74,1882,0
6afadd5c-929b-49b6-b038-5ceca22a7f96,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.59,2066,0
0d0fb6fc-4421-49af-8478-fa4ab6454cc6,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,0.76,3588,0
15e3e4bb-dbcc-4bcc-b500-25128180b1cd,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,0.89,2510,0
c88ddeaa-8124-4b90-873a-5e8b4d2a604e,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,0.75,2617,0
313ef223-ff99-4764-a96f-5cc8b08b5892,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,0.82,2545,0
148e2156-705f-4750-817f-d84fcd2ff395,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,0.77,3093,0
4c7fba14-a477-470e-9574-7f0dacfb7f9e,Quiet-Rating-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,0.54,4416,0
958d6ce8-1b53-4578-8d6a-c8038378ebfa,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,0.95,2704,0
ae33111e-4d06-4935-b05e-5b2fc98f9045,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,1.0,1725,0
0fabc727-d1aa-4355-af8a-32fcca58533b,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,1.0,3544,0
39f71a28-62d5-47c0-9d2b-bbfb1d602582,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,0.99,3287,0
7455ed43-f2a1-4c62-9727-8294e6091522,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,1.0,4253,0
0bc483c9-6177-4c06-bdde-c51c9ee8d9fd,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,1.0,2113,0
6c86dd4c-f85a-4d21-a8e4-dcd2f4a32aa8,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,1.0,3582,0
0af0d04d-34f6-42e0-a0c1-93b9bcd5edac,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,1.0,1487,0
acebffa8-107a-4a55-bd15-cedb3cad3dcf,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,1.0,2736,0
b293ce1e-3cfc-4a9d-860f-c3eb1f7dfd36,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,0.95,481,0
e8d1499a-1913-4849-9a2d-172ad9ad07de,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,1.0,4693,0
d764cca7-1723-4016-949b-a3bf1f28b665,Patient-Concern-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,1.0,2388,0
e627bdea-542a-4ebd-8593-ee62364058e6,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,0.94,4064,0
7ea1ad6a-d219-4412-acfa-a1040c18dec1,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,0.75,4460,0
678cb08c-6dcc-48b5-9d46-45bb652102cb,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.83,1434,0
38267018-7256-4be9-8edc-8bc8e35f6f1b,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,0.87,190,0
7e42a02e-6726-49d6-8029-d3d1ba456655,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,0.98,4011,0
02046516-6353-4551-a7b9-449e8db2bf3d,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.78,1259,0
43bfa3d4-dceb-4f8a-ad03-cf804323348c,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,0.73,1117,0
785f76fa-7ac9-45b0-b385-17867783ede2,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,1.0,3380,0
94221208-9caa-43b0-ae6b-4492d61a9033,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,0.92,4083,0
ae3b53d0-3ba3-4c2a-95d1-e953a8454133,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,0.83,3873,0
3c478caa-ca71-42a5-b24d-d479dd51246e,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,0.94,83,0
18de5f38-ea95-4a56-bbb1-53a848051e9d,Discharge-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,0.7,4095,0
cd715ff9-918d-45f4-98b7-f92d70b96ad8,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,0.82,2701,0
33784d95-e0b2-4914-962c-fdb37b111488,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,1.0,3334,0
3c2c38ec-25dc-4a88-9350-f0cf44fe2562,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.92,2160,0
0c76d62c-d792-4678-b5d2-c69b3bfdf17a,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,0.81,4463,0
4061edb9-c8ca-4c8c-8698-b36a0d3368ff,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,0.9,117,0
a68600e8-2e0e-4f0c-bd14-e8a649b238b4,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.75,396,0
3bf0e53f-13ac-4c12-b313-039b687984b2,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,1.0,329,0
6c3635d7-b844-4bad-8919-beba2a762b55,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,0.98,2437,0
23d9c8e7-c1c2-4867-beac-5ad23f161c8c,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,0.91,4107,0
70a27d3a-bc41-4333-afe3-6089887c53fb,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,1.0,4675,0
8b1b8947-f78b-4a1a-840c-0cdf0bc370c6,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,0.68,2092,0
d87b03f9-a78d-4322-827b-ec7154f6b8b8,Nurse-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,0.81,3839,0
f9cc6ad7-a342-4c3e-8e34-b5a17572a06e,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,1.0,1111,0
240f4d4a-6b5c-4912-a227-42a22d4394dd,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,1.0,1489,0
7e6f6360-626e-49e0-a969-b81d60238999,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.74,2418,0
5d06977c-65e9-4241-b042-e24ea166e471,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,0.87,2511,0
bd174368-74f3-4a64-a3ef-436efa3154ee,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,0.94,935,0
74023936-b469-406b-b29b-a4e30f318e64,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.91,2551,0
74bc2947-bb57-4d47-ad12-8b430abde2fc,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,0.61,2135,0
58d07f87-1f50-4366-bfaa-f8b708ab2c82,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,1.0,443,0
71c5c659-d1de-4a6e-b68d-6aec658a6f46,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,0.97,211,0
7a915f27-632e-40cb-98e3-5c92b4f21fb6,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,1.0,745,0
227877bd-c43b-4c3e-baa7-ac0d719ad530,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,1.0,3269,0
9aae0105-3684-4f3c-859e-9f25a7f7347c,Nurse-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,1.0,2674,0
390661aa-5ecd-46fe-840a-949c755f3c18,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,0.73,1802,0
c83963f8-f9a2-4a41-8de3-652556a4e9db,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,0.84,80,0
a21d2e6a-7469-4768-8ac4-7455709cae4f,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.79,1606,0
70dae1b0-d431-4fe0-9ce3-65188369eddd,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,1.0,1347,0
480c4531-2ff2-44d9-9cd5-a0bfeb6ec2e3,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,0.85,1282,0
6539b78d-9993-41f7-95b5-45a86292524b,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.81,1310,0
efcf0a2c-2fcc-4bbf-8e09-a53f0ccfa01a,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,1.0,3689,0
449f98c0-91fd-4690-a8e2-4d8f881d29ee,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,0.79,4063,0
47da67bc-a162-4852-9601-78a1cb28a15f,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,0.9,2032,0
c330f150-66e1-4d06-bbeb-2d6310cda929,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,0.92,4517,0
022ecb84-d17f-45b3-9ffa-8097150c8826,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,1.0,2136,0
289b39bf-24ef-4e1c-a63f-45a2829c9468,Physician-language-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,0.89,4651,0
d289f6e5-cdb4-4e3e-bf38-be146367b441,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,1.0,4028,0
1bed6e2a-ef14-40d1-aed5-2ec7396517b4,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,0.86,125,0
c31440ee-2e49-490c-ad4e-64cca4aef907,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.87,2112,0
27563ea8-a414-4c7b-b936-dcf2a02f3685,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,0.89,1468,0
de7dc860-1c9f-4194-9989-d0c5a97c2f8b,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,0.95,4829,0
6d825d83-0fbf-402e-b023-0d9395103053,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.85,1691,0
118f776f-7739-4312-ba90-11e32b1510b1,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,0.92,1869,0
1bb9c6be-8884-4112-a9b7-ca2f5252c9b8,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,0.78,1204,0
c08abb95-0bcb-4d89-b1e5-ac8502f0d4d6,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,0.94,2030,0
496d744f-4933-4248-b49d-0af22cbf3892,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,0.93,451,0
934d7620-fd50-4b3a-9669-fcff88c2c200,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,1.0,912,0
45175889-dda8-4bba-a431-8d55aa90c20e,Physician-informed-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,0.85,2488,0
122c9349-2f51-48a5-b445-fe4dbe6f8f15,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-02-01,2024-02-29,0.1,3894,0
9c8f04f9-8095-4b79-86b3-30e826548a3c,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-03-01,2024-03-31,0.13,2941,0
441a6348-2166-474d-8000-502e53cf6142,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-04-01,2024-04-30,0.12,487,0
86a9bf42-f9f8-434e-86ee-6f95da5e14cc,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-05-01,2024-05-31,0.17,568,0
150b300b-4a61-445f-9755-c09586e5433f,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-06-01,2024-06-30,0.14,1242,0
acfc97c2-d1f6-45c9-a481-73c8e05a84a7,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-07-01,2024-07-31,0.13,1850,0
de75d868-efea-401f-ae38-4971fd6fb342,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-08-01,2024-08-31,0.13,3120,0
48b1ed43-13f2-411f-bffc-4a91c72b2b5f,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-09-01,2024-09-30,0.17,1449,0
379c9659-07b6-41bc-82f3-d3bdbe579bf5,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-10-01,2024-10-31,0.14,1579,0
05d3d2d8-8da3-494a-9d1d-49505ef3b9dc,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-11-01,2024-11-30,0.15,992,0
baa3a32f-6872-4aa2-9f28-2f7697c4d37c,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2024-12-01,2024-12-31,0.17,3022,0
de5b262a-d0c2-4412-97c3-9cb7a7e9702b,Readmission-Ratting-01,89a059e6-694a-4e45-ad36-bbb22d9ec54b,2025-01-01,2025-01-31,0.11,1804,0
997f3d5c-bce4-4dfe-ba85-18581b805808,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-02-01,2024-02-29,0.44,2507,0
76ba02a4-26bb-4da2-880a-2fee2d588eb7,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-03-01,2024-03-31,0.48,3256,0
22534dd3-53ab-409f-bffe-e0577aec7eca,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-04-01,2024-04-30,0.44,3860,0
c52a232c-697c-4d7f-81f8-2b56a3ec1e85,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-05-01,2024-05-31,0.62,4298,0
da862d53-ecea-4084-8950-1c59378a348b,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-06-01,2024-06-30,0.58,1042,0
e45959c1-3ac8-4396-a39a-a8e888b0cada,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-07-01,2024-07-31,0.41,2076,0
c7e2aaa8-792e-42b9-8c0b-0e3f963ff63b,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-08-01,2024-08-31,0.63,2944,0
ffdafb6a-e4bc-43e6-b392-24f0532be797,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-09-01,2024-09-30,0.51,902,0
3d38d697-d6b2-45da-8b22-ef9e507cb23b,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-10-01,2024-10-31,0.43,3318,0
e9b2d51a-f910-44a6-9bd3-d896ccd6291c,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-11-01,2024-11-30,0.6,1884,0
09878ce6-3211-477c-b890-fc6059c7566e,Transfer-01,bd5d95b8-d13b-4e97-ae74-8139d6bcf114,2024-12-01,2024-12-31,0.56,2143,0
