subject,period.start,period.end,history.json
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:13:53', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:13:53', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:13:53', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Worsening']}"
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:13:53', 'measure': 'Physician-language-01', 'acceptable_by': ['Improving']}"
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:13:54', 'measure': 'Hand-01', 'acceptable_by': ['Goal Loss']}"
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:13:54', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:13:55', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Approach']}"
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:13:55', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Gain']}"
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/e91fb18a-3a98-420e-a826-bfb1b6eafc58', 'message_template_name': 'No Longer Top Performer', 'message_generated_datetime': '2026-01-22T12:13:55', 'measure': 'Care-Rating-01', 'acceptable_by': ['Social Loss']}"
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:13:56', 'measure': 'Discharge-01', 'acceptable_by': ['Social Loss']}"
6271dde4-f6d5-4250-803a-5e259927c8f4,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:13:56', 'measure': 'Transfer-01', 'acceptable_by': ['Worsening']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:13:56', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Worse']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:13:56', 'measure': 'Patient-Concern-01', 'acceptable_by': ['Social Worse']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:13:57', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Goal Worse']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:13:57', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:13:57', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Improving']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:13:58', 'measure': 'Discharge-01', 'acceptable_by': ['Worsening']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/84528b84-7271-4e04-9cc1-5c6b47ccfc9b0', 'message_template_name': 'Above Peer Average', 'message_generated_datetime': '2026-01-22T12:13:58', 'measure': 'Care-Rating-01', 'acceptable_by': ['Social Better']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:13:59', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Approach']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:13:59', 'measure': 'Nurse-language-01', 'acceptable_by': ['Social Worse']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:13:59', 'measure': 'Transfer-01', 'acceptable_by': ['Social Loss']}"
114d8cc1-be40-407d-a285-773c69a93559,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:14:00', 'measure': 'Physician-language-01', 'acceptable_by': ['Goal Loss']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:14:00', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:14:00', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:14:00', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Improving']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:14:01', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:14:01', 'measure': 'Care-Rating-01', 'acceptable_by': ['Worsening']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:14:02', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Approach']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:14:02', 'measure': 'Patient-Concern-01', 'acceptable_by': ['Social Loss']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2026-01-22T12:14:02', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/84528b84-7271-4e04-9cc1-5c6b47ccfc9b0', 'message_template_name': 'Above Peer Average', 'message_generated_datetime': '2026-01-22T12:14:03', 'measure': 'Discharge-01', 'acceptable_by': ['Social Better']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:14:03', 'measure': 'Nurse-language-01', 'acceptable_by': ['Goal Loss']}"
2944bb30-231e-4fa5-8e0f-a58ac9616dc1,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:14:03', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Approach']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:14:03', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:14:04', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:14:04', 'measure': 'Physician-language-01', 'acceptable_by': ['Worsening']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:14:04', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Goal Worse']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:14:05', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Social Worse']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:14:05', 'measure': 'Care-Rating-01', 'acceptable_by': ['Improving']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2026-01-22T12:14:05', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:14:06', 'measure': 'Transfer-01', 'acceptable_by': ['Social Approach']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:14:06', 'measure': 'Discharge-01', 'acceptable_by': ['Social Gain']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:14:06', 'measure': 'Nurse-language-01', 'acceptable_by': ['Social Loss']}"
a1c8ae48-40fc-4bbd-b03a-0f7db78413ec,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:14:07', 'measure': 'Discharge-01', 'acceptable_by': ['Worsening']}"
4c64d0d5-5488-4011-bc56-ade9c9f0c842,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:14:07', 'measure': 'Discharge-01', 'acceptable_by': ['Social Worse']}"
4c64d0d5-5488-4011-bc56-ade9c9f0c842,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:14:07', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Worse']}"
4c64d0d5-5488-4011-bc56-ade9c9f0c842,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:14:08', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
4c64d0d5-5488-4011-bc56-ade9c9f0c842,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:14:08', 'measure': 'Physician-language-01', 'acceptable_by': ['Improving']}"
4c64d0d5-5488-4011-bc56-ade9c9f0c842,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:14:08', 'measure': 'Physician-informed-01', 'acceptable_by': ['Worsening']}"
4c64d0d5-5488-4011-bc56-ade9c9f0c842,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:14:09', 'measure': 'Discharge-01', 'acceptable_by': ['Social Approach']}"
4c64d0d5-5488-4011-bc56-ade9c9f0c842,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:14:09', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Gain']}"
4c64d0d5-5488-4011-bc56-ade9c9f0c842,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:14:10', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Social Worse']}"
4c64d0d5-5488-4011-bc56-ade9c9f0c842,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:14:10', 'measure': 'Care-Rating-01', 'acceptable_by': ['Social Loss']}"
4c64d0d5-5488-4011-bc56-ade9c9f0c842,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:14:10', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Improving']}"
